cnpj,cnpjordem,cnpjdv,identifmatriz_filial,nomefantasia,situcadastral,datasitucadastral,motivositucadastral,nomecidadeexterior,pais,datainicioatvd,cnaefiscalprincip,cnaefiscsecund,tipologradouro,logradouro,numero,complemento,bairro,cep,uf,municipio 
34896998,0001,76,1,,08,20200603,01,,,20190917,5812302,"5819100,8599699,5812301,5912099,8219999,7420001",RUA,ESTANISLAU MONIUSKO,237,,AMERICANOPOLIS,04429010,SP,7107,11,56252618,,,,,julianasantiago.10@gmail.com,,
34897008,0001,14,1,D.ZE,02,20190917,00,,,20190917,1412603,,RUA,JOAO CORREIA,254,,SCHROEDER I,89275000,SC,8343,47,33717655,,,,,edivancorreaf@gmail.com,,
34897020,0001,29,1,Tabacaria Las Vegas Long Bar,04,20220113,63,,,20190917,4729601,4723700,RUA,SANTO ANTONIO,312,,VILA SAO PAULO,19920140,SP,7009,14,81032510,,,,,julianamangini64@gmail.com,,
34897034,0001,42,1,Victor Oliveira,04,20221122,63,,,20190917,9511800,"5819100,8219999",RUA,B (JD MORADA SOL),269,,CORONEL APARICIO BORGES,91710564,RS,8801,11,20015369,,,,,victor.oliveiracarvalho@hotmail.com,,
34897047,0001,11,1,GABRIEL SOUZA BALLABEN,02,20190917,00,,,20190917,5611203,4729699,RUA,ELISEU GUILHERME,852,,JARDIM SUMARE,14025020,SP,6969,16,96378711,,,,,GABRIELUNAERP@HOTMAIL.COM,,
34897056,0001,02,1,,08,20210316,01,,,20190917,4771701,,AVENIDA,RICIERI JOSE MARCATTO,695,,VILA SUISSA,08810020,SP,6713,11,28834315,,,,,RONI.FAGIOLI@IG.COM.BR,,
34897069,0001,81,1,HC COSMETICOS,04,20221121,63,,,20190917,7319002,4772500,RUA,VINTE,83,QUADRA 41,BELA VISTA,78050528,MT,9067,65,96423808,,,,,castelhanohelio@bol.com.br,,
34897084,0001,20,1,TINOCO CONSULTORIA,02,20190917,00,,,20190917,9511800,"6190699,4751201",RUA,FABIO LUZ,214,APT 402,MEIER,20720350,RJ,6001,21,32689046,,,,,TINOCOCONSULTORIA@GMAIL.COM,,
34897098,0001,43,1,Comercial Roger e Rogerinho - Variedade,04,20220105,63,,,20190917,4712100,"4713002,4772500,4761003",TRAVESSA,VIRGILIO DOMINGUES,14B,,SAO FRANCISCO,65076139,MA,0921,98,89082763,,,,,manosantos595@gmail.com,,
34897107,0001,04,1,Soft,04,20220112,63,,,20190917,5320202,"1352900,8712300,4520008,5612100",RUA,RULAM,30,CASA 02,JARDIM LUMAR,26262410,RJ,5869,21,31030317,,,,,juanluizword@gmail.com,,
34897120,0001,55,1,GISLEINE ARTS INOVAVEL,08,20210215,01,,,20190917,4761003,"4781400,4789001,4759899,4763601,4753900,4772500,4789007",RUA,ALTINO COLETI,515,,JARDIM PAULINO DALAQUA,86380000,PR,7419,43,96387496,,,,,,,
34897131,0001,35,1,palitos gourmet,08,20201103,01,,,20190917,5612100,,RUA,MARIA BENEDITA PEREIRA,87,SALA,JARDIM MARIA BEATRIZ,06365340,SP,6313,11,64449799,,,,,d.k.m.i.g.masantos@gmail.com,,
34897144,0001,04,1,MERCEARIA DO TOIN CHE,02,20190917,00,,,20190917,4712100,,AVENIDA,PENSILVANIA,40,CASA,SITIO DO PICA PAU,45570000,BA,3579,73,88861155,,,,,,,
34897155,0001,94,1,,02,20190917,00,,,20190917,4755503,"4781400,5612100,4772500",RUA,JOSE LUIZ DO NASCIMENTO,116,,OLINTOS,59955000,RN,1879,84,96676285,,,,,jtrmatriz@hotmail.com,,
34897168,0001,63,1,,02,20190917,00,,,20190917,0151201,,SITIO,BOA ESPERANCA,SN,      ZONA RURAL,CORREGO DO JACU QUEIMADO,15775000,SP,7033,17,97152901,,,,,,,
34897179,0001,43,1,Heloisa Garza,02,20190917,00,,,20190917,9602501,,ALAMEDA,RIO DANUBIO,81,CASA,CHACARAS REUNIDAS,12238280,SP,7099,12,82170332,,,,,helogarzareal@hotmail.com,,
34897189,0001,89,1,BRITTO PUBLICIDADE,08,20191118,01,,,20190917,7420001,"7420004,5912099,4772500,1821100",RUA,CANDIDO ALVES BEZERRA,35,,MANOEL ALVES MOTA,63660000,CE,1567,88,97977297,,,,,bergbrito7@gmail.com,,
34897197,0001,25,1,,02,20190917,00,,,20190917,0151201,"0151202,0119999",SITIO,FLORESTA,LT 43,,SANTA RITA DO PONTAL,19275000,SP,7255,18,32832686,,,,,CARMEMMARQUINE@HOTMAIL.COM,,
34897209,0001,11,1,ESC PRODUTOS AUTOMOTIVOS,08,20191117,01,,,20190917,4732600,"4541206,4541207",RUA,BAIXA DE SANTO ANTONIO,708,,SAO GONCALO,41185270,BA,3849,71,94060940,,,,,contar.contabil@outlook.com,,
34897220,0001,81,1,BOLINHA TRANSPORTES,02,20190917,00,,,20190917,5229099,,RUA,FRANCISCO CAETANO DE MORAES (VL UNIAO),43,CASA,EMPRESARIAL PAINEIRA (JORDANESIA),07775860,SP,6285,11,74472762,,,,,adeildolimasilva@hotmail.com,,
34897233,0001,50,1,SITIO CASA AMARELA,02,20190917,00,,,20190917,8230002,4723700,10A RUA, BENEDITO MASCARENHAS,1000,CASA AMARELA,CENTRO,57130000,AL,2857,82,87421276,,,,,lucy-producoes@hotmail.com,,
34897244,0001,30,1,NC Marcenaria,04,20220112,63,,,20190917,3101200,,AVENIDA,JOAO VENANCIO ROSA,01,CASA 02;LOTE 24;QUADRA 06,JARDIM METROPOLE,25575241,RJ,5901,21,64860478,,,,,ncmarcenaria_19@outlook.com,,
34897257,0001,00,1,MERCADO DAIANE,02,20190917,00,,,20190917,4712100,"4723700,4721102,4772500,4789007,4744099,4789005",RUA,QUATORZE,104,,ALOISIO SOUTO PINTO,55292235,PE,2419,87,96503637,,,,,MIGUELPAZSILVA2019@GMAIL.COM,,
34897273,0001,00,1,GABRIELA COSTURAS,02,20190917,00,,,20190917,4781400,4782201,AVENIDA,DO RIO PEQUENO,1525,LOJA,RIO PEQUENO,05379000,SP,7107,11,93287911,,,,,GABRIELA.BRITO3@OUTLOOK.COM,,
34897283,0001,38,1,JEC,02,20210623,00,,,20190917,8219999,,RUA,CESAR DACORSO FILHO,1225,,VILA CARMEM,13575331,SP,7079,11,33267027,,,,,SERVICONT@SERVICONT.NET.BR,,
34897292,0001,29,1,PRODUTOS VOVO DORINHA,08,20220422,01,,,20190917,1093702,"1033302,1099605,1031700,1099601,1094500,1032599,1071600,1052000,1061902,1064300,1099699,1091101,1063500",RUA,28,0,QUADRA 105;LOTE 18,JARDIM AURENY III,77062058,TO,9733,63,84004145,,,,,velhotota@gmail.com,,
34897304,0001,15,1,,04,20220113,63,,,20190917,4399103,4722902,RUA,TUPI,495,,RESIDENCIAL PARATI,16260000,SP,6351,18,97604149,,,,,,,
34897316,0001,40,1,AUTO ELETRICA,02,20190917,00,,,20190917,4520007,"4520003,2950600",RUA,EDUARDO RODRIGUES DA  SILVA,702,CONJ A  DELEGACIA,CENTRO,63490000,CE,1437,88,97704693,,,,,brunosilva.fernandes5@gmail.com,,
34897328,0001,74,1,Claudia Mirela,04,20220118,63,,,20190917,5620104,,RUA,JOAO DA VEIGA MURICI,35,,BOCA DO RIO,41705280,BA,3849,71,92340460,,,,,mirelapedro159@gmail.com,,
34897339,0001,54,1,JOAO PISCINAS,02,20190917,00,,,20190917,8129000,"3314706,3314702",RUA,MAESTRO WALDEMAR DE ALMEIDA,810,,ALECRIM,59032410,RN,1761,84,98852109,,,,,,,
34897350,0001,14,1,MANUELA RAMOS VIAGENS,02,20190917,00,,,20190917,7911200,"5620104,5620101,4923001,4930201,4929902,5611203,4929901",AVENIDA,BRASIL,1186,,CENTRO,79470000,MS,9145,67,99134461,,,,,gramosv05@gmail.com,,
34897366,0001,27,1,TERESINHA MARIA DE OLIVEIRA,02,20190917,00,,,20190917,9609207,,RUA,SANDOVAL TAVARES GUERREIRO,100,,NOVA PARNAMIRIM,59152350,RN,1779,84,96063300,,,,,TERESINHAMDO@GMAIL.COM,,
34897378,0001,51,1,STUDIO NATHANY OLIVEIRA,02,20190917,00,,,20190917,9602502,"9602501,8599605",RUA,GILBERTO FREIRE,S/N,QUADRA 18;LOTE 07,CIDADE SATELITE SAO LUIZ,74920230,GO,9227,62,95606222,,,,,nathany-link99@outlook.com,,
34897391,0001,00,1,PRETART,02,20190917,00,,,20190917,3299099,,AVENIDA,ATLANTICA,1480,CONJ,CENTRO,88330009,SC,8039,47,96499520,,,,,pretart@gmail.com,,
34897402,0001,52,1,Espaco Brilho da Mulher,02,20190917,00,,,20190917,9602501,9602502,RUA,SAO PEDRO DE ALCANTARA,56B,,JARDIM DAS IMBUIAS,04829450,SP,7107,11,98184745,,,,,andressa.santos2055@gmail.com,,
34897415,0001,21,1,CRISTIANE LOURENCO,02,20190917,00,,,20190917,8211300,8299799,AVENIDA,ALBERT BARTHOLOME,242,APT   53 B,JARDIM DAS VERTENTES,05541000,SP,7107,11,23626215,,,11,23626215,PROCESSOS@WBAPOIOCONTABIL.COM.BR,,
34897428,0001,09,1,DUPLEX CONSTRUCOES,02,20190917,00,,,20190917,4110700,"4120400,6810201,6810202",RUA,ADAO SCHMIDT,1664,,CAMPINAS,88117260,SC,8327,48,88265135,48,32406647,48,32406647,FISCAL02@RCCONTABILIDADESC.COM.BR,,
34897441,0001,50,1,,08,20191210,01,,,20190917,9601701,,RUA,SABARA,150,,PADRE EUSTAQUIO,39442288,MG,4701,38,91821211,,,,,,,
34897452,0001,30,1,DIVA COLLECTION,08,20221031,01,,,20190917,4781400,,AVENIDA,JK,1207,LOJA 47,BOM PASTOR,35500155,MG,4445,37,30273437,,,,,ewerton.contador@hotmail.com,,
34897460,0001,86,1,BARBEARIA DO PEDRO,02,20190917,00,,,20190917,9602501,,AVENIDA,MINISTRO ARARIPE,495,TERREO FRENTE,CENTRO,29360000,ES,5627,28,99661311,,,,,,,
34897473,0001,55,1,,02,20190917,00,,,20190917,3319800,9521500,AVENIDA,ADHEMAR PEREIRA DE BARROS,876,,JARDIM SANTA MARIA,12328300,SP,6589,11,50795530,,,,,KOJO@KOJO.COM.BR,,
34897484,0001,35,1,DELICIA DO SERTAO,08,20201120,01,,,20190917,4721103,"4729699,5611203",RUA,JOCA ATAIDE,255,LETRA A,NOVO,58200000,PB,2027,83,91782779,,,,,s.egidio@outlook.com,,
34897495,0001,15,1,SAMPAIO OLIVEIRA,02,20221122,00,,,20190917,1539400,,RUA,ANTONIA BRAGA,310,,LARANJEIRAS,35520192,MG,4903,37,91459820,,,,,,,
12260426,0009,10,2,,02,20190917,00,,,20190917,8211300,"4672900,4930201,4930202,5211799,5223100,5250805",RUA,TIRADENTES,2689,SALA  107,INDUSTRIAL,32230020,MG,4371,19,33725502,,,,,FELIPE.SANTOS@MANETONI.COM.BR,,
34897524,0001,49,1,,04,20220114,63,,,20190917,1091102,,RUA,ANCHIETA,258,,MARAMBAIA,66615030,PA,0427,43,96719286,,,,,,,
34897533,0001,30,1,WWJEMBALAGEM,04,20220105,63,,,20190917,4789099,"4789001,4772500",RUA,CAJUI,13,LETRA A,SANTA ETELVINA,69017290,AM,0255,92,84671117,,,,,wwjembalagem@gmail.com,,
34897544,0001,10,1,DEBORA MARKETING,08,20210527,01,,,20190917,8230001,,RUA,ANTONIO TEIXEIRA DIAS,1010,APT 202,TEIXEIRA DIAS (BARREIRO),30642270,MG,4123,31,94270108,,,,,deborabraga94@hotmail.com,,
34897557,0001,99,1,,02,20190917,00,,,20190917,4399103,4330404,RUA,DAS PEDRINHAS,25,CASA,XEREM,25250632,RJ,5833,21,37771606,,,,,MARCUS.SOUZA86@GMAIL.COM,,
34897572,0001,37,1,JESSICA GUEDES,04,20221125,63,,,20190917,9602502,,RUA,JUSCELINO KUBITSCHEK,389,CONJ,JARDIM OURO BRANCO,47802170,BA,3363,77,99759461,,,,,jessicaclaraa22@gmail.com,,
34897582,0001,72,1,ANDRADE SYSTEMS,02,20190917,00,,,20190917,4752100,6190699,RUA,NILO PECANHA,333,CASA,JOAQUIM ROMAO,45200590,BA,3661,73,35275328,,,,,c.andrade.jr@hotmail.com,,
34897596,0001,96,1,GAMAN DELIVERY CULINARIA ORIENTAL,02,20220216,00,,,20190917,5611201,"5620104,9602501,5620102,4723700,5612100,1091102,9602502",RUA,JOSE PESSOA SOBRINHO,55,,SAO PEDRO,55660000,PE,2337,81,37281238,,,,,AGUINALDOFCJR@OUTLOOK.COM,,
34897605,0001,49,1,MARCELO FARIA DE SANTA ANA,08,20210729,01,,,20190917,8219999,,RUA,PAULO MOREIRA DA SILVA,290,BLOCO 10;APT 105,TAQUARA,22770210,RJ,6001,21,24450984,,,,,marcelorj.jpa@gmail.com,,
34897616,0001,29,1,Gabriel barber,02,20190917,00,,,20190917,9602501,,RUA,MIL E TRINTA E OITO,07,,SANTO AGOSTINHO,27210225,RJ,5925,24,99759505,,,,,gabrielmarques1038@gmail.com,,
34897626,0001,64,1,,02,20190917,00,,,20190917,5590699,8230002,RUA,DOS FISICOS,L:22,GARAGE LOTE 22 QUADRA 14,TAQUARA,22723545,RJ,6001,21,99941297,,,,,LUCASNUNES2016@HOTMAIL.COM,,
34897644,0001,46,1,LAVACAR ZIMMERMANN,08,20220531,01,,,20190917,4520005,,RUA,DUQUE DE CAXIAS,257,BRCAO,CENTRO,89874000,SC,8205,49,84015990,,,,,VALCIRZIMMERMANN@GMAIL.COM,,
34897656,0001,70,1,ZAUZZASHOES,02,20190917,00,,,20190917,1412603,"1413403,1033302",RUA,PRESIDENTE PEDREIRA,575,,CENTRO,23970000,RJ,5875,21,65901913,,,,,VANEZAZAUZZA@HOTMAIL.COM,,
34897668,0001,03,1,TOPISSIMA MODAS S.L,08,20200213,01,,,20190917,4781400,,RUA,ANTONIO JOSE LUCIANO DE MELLO,780,,VILA BECA,18460000,SP,6565,15,97536391,,,,,SILVANAELACO@GMAIL.COM,,
34897680,0001,00,1,,04,20220110,63,,,20190917,8219999,,RUA,NOVA ESPERANCA,39,,JARDIM FELICIDADE (ZONA NORTE),02326230,SP,7107,11,22406892,,,,,antoniogobbs@gmail.com,,
34897693,0001,89,1,CENTRAL SPORT BIKE,02,20190917,00,,,20190917,4763603,9529104,AVENIDA,MAJOR APRIGIO DA FONSECA,565,GARAGE01,SAO SEBASTIAO,55660000,PE,2337,81,37282144,,,,,CENTRALSPORTBIKE@GMAIL.COM,,
34897706,0001,10,1,Serenanailsesmalteria@gmail.co,04,20220209,63,,,20190917,4772500,9602501,RUA,SANTA CECILIA,39,,SAO MATEUS,39401788,MG,4865,38,37411410,,,,,Serenanailsesmalteria@gmail.com,,
34897721,0001,68,1,,02,20190917,00,,,20190917,5912099,,RUA,VIGARIO ALBERNAZ,561,CASA 02,VILA GUMERCINDO,04134021,SP,7107,11,84339573,,,,,,,
34897732,0001,48,1,VENDA DO MANE,02,20190917,00,,,20190917,5611203,4723700,AVENIDA,OSWALDO CRUZ,427,LETRA C,CENTRO,37190000,MG,5387,35,88672604,,,,,,,
34897742,0001,83,1,FMA CONSTRUTORA,04,20220209,63,,,20190917,4399103,,RUA,MEXICO,601,CASA 2,INDEPENDENCIA,38304198,MG,4683,34,98056388,,,,,filipesantosmattos1@gmail.com,,
34897756,0001,05,1,VIVIANEO,02,20190917,00,,,20190917,9700500,,AVENIDA,PASTOR MARTIN LUTHER KING JR,12725,CONJ MMPAR,PAVUNA,21520001,RJ,6001,21,65986940,,,,,vivi.oliveira163@gmail.com,,
34897766,0001,32,1,ESPACO VIVA,02,20190917,00,,,20190917,8512100,8511200,RUA,PARANA (VL S LUZIA),74,,TABOAO,09669010,SP,7075,11,43617890,,,,,MFPBALLON@HOTMAIL.COM,,
34897776,0001,78,1,LP DIESEL,02,20190917,00,,,20190917,4520001,4530703,RUA,ANGELO MAGGIONI,174,,PARQUE INDUSTRIAL TANQUINHO,14075670,SP,6969,16,91422470,,,,,JANAINACAUM@GMAIL.COM,,
34897790,0001,71,1,P & C LIMPEZA E HIGIENIZACAO DE ESTOFADOS EM GERAL,02,20190917,00,,,20190917,9609299,,RUA,APARECIDO GOMES DA SILVA,90,CASA 04,PARQUE PINHEIROS,06766270,SP,7157,11,42035632,,,,,LUCIENEJSTOS35@GMAIL.COM,,
34897799,0001,82,1,Harem Lounge Bar,08,20220128,01,,,20190917,5611205,,RUA,COLIBRI,223,,BOMBAS,88215000,SC,5537,47,99826588,,,,,nmantovanijunior@gmail.com,,
34897811,0001,59,1,,08,20191129,01,,,20190917,4772500,,RUA,SEBASTIAO ABRANTES,95,ANDAR 1A,CENTRO,36880025,MG,4877,32,37282498,,,,,csmonica@terra.com.br,,
34897822,0001,39,1,POINT DO ACAI,08,20200226,01,,,20190917,5611203,,AVENIDA,5A AVENIDA,759,SALA 4,MUNICIPIOS,88337300,SC,8039,47,99284645,,,,,eliascarvalhoj@hotmail.com,,
34897833,0001,19,1,SIRLENE ROCHA MACIEL,02,20190917,00,,,20190917,8712300,,RUA,MIGUEL PETRILLI,250,BLOCO 9 APTO 21,VILA JARAGUA,05162250,SP,7107,11,49369683,,,,,sirlenerocha.m@gmail.com,,
34897849,0001,21,1,BUMPERCAR SYSTEM,02,20190917,00,,,20190917,4530703,4530704,ESTRADA,DA PACIENCIA,101,LOJA,PACIENCIA,23580250,RJ,6001,21,98124660,,,,,pontualrio@hotmail.com,,
34897859,0001,67,1,GONCALVES E MENDONCA,08,20191008,01,,,20190917,4399103,"2539001,4330404",10A RUA,jose alexandre domingues,46,,JD SANTA OLGA,19840000,SP,6677,18,96227502,,,,,goncalvespinturas1@gmal.com,,
34897870,0001,27,1,,02,20230206,00,,,20190917,5229099,,RUA,JOSE ALVES DA SILVA GALHARDO,211,APT 48,CONJUNTO HABITACIONAL CAIC,15076250,SP,7097,17,81457211,,,,,DIOGOORIGINAL92@GMAIL.COM,,
34897882,0001,51,1,,04,20221122,63,,,20190917,4772500,,RUA,PROFESSORA DONA CANDINHA,148,,VILA TENIS CLUBE,19806390,SP,6179,18,97601283,,,,,guiseguran@gmail.com,,
34897896,0001,75,1,IMUNIZA BRASIL,02,20190917,00,,,20190917,8630506,"7020400,8599604,8650099,8712300,9609206",AVENIDA,PASTOR MARTIN LUTHER KING JR.,00126,      BLC 9 SAL 117 TOR 1,DEL CASTILHO,20765000,RJ,6001,21,81059555,,,,,,,
34897908,0001,61,1,IMPLANT MED ODONTOLOGIA ESTETICA E SAUDE INTEGRADA,02,20190917,00,,,20190917,8630504,"4645103,4721103,4729699,4773300,6550200,8299799,8599604,8630503,8630506,8630599,8650002,8650003,8650006,8650099,9602502",AVENIDA,NOSSA SENHORA CONCEICAO,1036,SALA  01,CENTRO,88915000,SC,8391,48,99096774,,,,,RODRIGOREUS@HOTMAIL.COM,,
34897920,0001,76,1,SABOR CASEIRO & CIA,04,20220110,63,,,20190917,5620104,,RUA,IDA MAIA DE CARVALHO,225,,JARDIM SUL SAO PAULO,04413080,SP,7107,11,59869964,,,,,elianefernandez13@gmail.com,,
34897930,0001,01,1,CONFECCAO FONSSECA,04,20220113,63,,,20190917,4781400,"4789099,4789001,4782201",RUA,TV DAS PALMEIRAS PALMEIRINHA,65,,ALTO BRANCAL,18400970,SP,6549,15,96384798,,,,,heron@revisacontabilidade.com.br,,
34897941,0001,91,1,C & N Fashion,04,20220110,63,,,20190917,9602501,9602502,RUA,MANOEL CUADRADO MARTIN,33,,VILA UNIAO (ZONA LESTE),03272110,SP,7107,11,77033216,,,,,ju_a_d@hotmail.com,,
34897953,0001,16,1,Elisabeth Maciel Servicos,08,20210310,01,,,20190917,9700500,"7319002,8599605,8599604,8230001",AVENIDA,CAETANO GORNATI,1500,APT 44;BLOCO E,ENGORDADOURO,13214661,SP,6619,11,28169410,,,,,bethmacielorganiza@gmail.com,,
34897966,0001,95,1,MOURA TRANSPORTES,02,20190917,00,,,20190917,4929902,"4924800,4930204,4930201,4929901",RUA,RIO DA ILHA,19,CASA A,ITAPUA,41630600,BA,3849,71,33751060,,,,,neimoura201633@gmail.com,,
34897977,0001,75,1,,02,20190527,00,,,20190527,8112500,,RUA,PADRE FISCHER,513,,PARQUE SAO LUIS,12061600,SP,7183,12,88399839,,,,,LUIZALIS7@YAHOO.COM.BR,,
34897990,0001,24,1,MERCADO ESTRELA,02,20210408,00,,,20190917,4712100,"4623106,4623109,4721102,4722901,4789004",AVENIDA,PINHEIRO MACHADO,1872,,FRAGATA,96040500,RS,8791,53,84251200,,,,,ANDREI.G.V.M@GMAIL.COM,,
34898003,0001,06,1,,02,20190917,00,,,20190917,3513100,"6810201,7020400",AVENIDA,HERACLITO GRACA,144,      SL-35,CENTRO,60140060,CE,1389,85,88077137,,,,,CONTABIL.AS@OUTLOOK.COM,,
34898017,0001,20,1,LIDMO,02,20190917,00,,,20190917,6201501,"6201502,6202300",RUA,LUCIDIO PORTELA,745,SALA  A,PIAUI,64208410,PI,1153,86,99547559,,,,,WESLEY_SILVA@OUTLOOK.COM,,
34898029,0001,54,1,,08,20191108,01,,,20190917,8219999,,RUA,PORTUGAL,295,,PARQUE CLIMATERIC ROLLAND,07912070,SP,6427,11,44882466,,,,,thaylinda13101995@gmail.com,,
34896475,0001,20,1,HAMMER ASSESSORIA EM PROPRIEDADE INTELECTUAL,08,20200908,01,,,20190917,6911703,4761003,PRACA,HERENY DA COSTA,121,,VILA CLEONICE,03286160,SP,7107,11,99943799,,,,,VINICIUS@HAMMERMARCAS.COM.BR,,
34898054,0001,38,1,LIUIS SERVICOS DE CONSTRUCAO CIVIL E AC,04,20220106,63,,,20190917,4399103,,SERVIDAO,LEOPOLDO JOSE PINHEIRO,250,CASA,VARGEM PEQUENA,88052477,SC,8105,48,99861069,,,,,luisvanderleigoncalves37@gmail.com,,
34898067,0001,07,1,BORRACHARIA DO AILTON,02,20190917,00,,,20190917,4520006,,RUA,ANA LUIZA DE SOUZA,1484,SALA 01,PIONEIROS,79070140,MS,9051,67,91973299,,,,,EVIDENCIAFISCAL@TERRA.COM.BR,,
34898079,0001,31,1,,02,20190917,00,,,20190917,9499500,8230001,RUA,PALMEIRAS,582,,HORTO,35160311,MG,4625,31,38247163,,,,,CF@CASADOFORMANDO.COM.BR,,
34898090,0001,00,1,,02,20190917,00,,,20190917,4721103,"4722901,4724500",RUA,JOSE RODRIGUES VASCONCELOS,80,,COHAB,62280000,CE,1545,88,97743436,,,,,R.RECON@HOTMAIL.COM,,
34898104,0001,87,1,C E F CORTES E FUROS,02,20190917,00,,,20190917,4399103,4744099,RUA,FRANCISCO ALVES DA ROCHA,16,CASA 2,CONJUNTO HABITACIONAL JARDIM SERRANO,18117122,SP,7243,15,88318493,,,,,cef.junior@hotmail.com,,
34898115,0001,67,1,,08,20220331,01,,,20190917,7020400,"8211300,8230001",RUA,ALBERTO SANTOS DUMONT,1640,,CIDADE NOVA I,13334150,SP,6511,19,97334189,,,,,CONTATO@UPCONT.COM,,
32864194,0001,60,1,ISAURA MARIA NUNES DA SILVA,08,20190917,01,,,20190222,1412602,,RUA,ANTONIO FARALDO FILHO,406,CASA,JARDIM BRASIL,18604023,SP,6249,14,38806443,,,,,multservcred@gmail.com,,
34440683,0001,10,1,EMPORIO OUTLET,08,20190917,01,,,20190806,4781400,,11A RUA,FRANCISCO SENRA MARTINS,31,,PRAIA,36415000,MG,4359,31,99900967,,,,,marianalorrainelobo9494@gmail.com,,
34898141,0001,95,1,EDISON MANUTENCOES INDUSTRIAIS,08,20221020,01,,,20190917,3314799,3314710,RUA,DAS VIOLETAS,41,CASA,JARDIM BRAUNA,84220000,PR,7901,43,96877308,,,,,edson.jo2018@gmail.com,,
34898153,0001,10,1,Sex Fetiche e Esmalteria,02,20190917,00,,,20190917,4789099,9602501,10A RUA,rua 10,260,,SETOR SUL,78645000,MT,9897,66,84519585,,,,,maria_telescosta@hotmail.com,,
34898165,0001,44,1,JULIA TORRES CALCADOS,02,20190917,00,,,20190917,4782201,"4781400,4789099,4751201,4755502,4755503,4763602,4753900,4772500",AVENIDA,EDMUNDO BARCELAR,568,,PLANLATO,68220000,PA,0495,93,99189007,,,,,marcelotorres2571@gmail.com,,
34734784,0001,01,1,INGRED RAYANE,02,20190902,00,,,20190902,8599604,"4752100,7319002,4923001",10A AVENIDA,SETE DE SETEMBRO,839,ANDAR 1,CENTRO,62760000,CE,1341,85,91228701,,,,,INGREDRAYANEC@GMAIL.COM,,
34898186,0001,60,1,,02,20190917,00,,,20190917,1412601,"1412602,4771704,4781400,4789004",RUA,ARISTOPHANES CATALDO EBOLI,161,,VILA OLIVEIRA,08790490,SP,6713,11,98609952,,,,,ORTOCANE@GMAIL.COM,,
34898199,0001,39,1,SATURNO CLOTHING STORE,08,20200922,01,,,20190917,4781400,,RUA,305 SUL ALAMEDA 1,CS 10,CONJ FIRENZE,PLANO DIRETOR SUL,77015426,TO,9733,63,84557875,,,,,GSANTOSJOB20@GMAIL.COM,,
34898209,0001,36,1,,04,20220210,63,,,20190917,7319002,,RUA,ELVIRA AUGUSTA,501,,BOA VISTA,31060440,MG,4123,31,94227405,,,,,,,
34898222,0001,95,1,Path,02,20190917,00,,,20190917,9602501,"4789002,4755501,1412602,4759801,4755503,3299099",RUA,ONDINA,33,CASA apss a entrada do cerimonial Cristalis,MORADA DE LARANJEIRAS,29166824,ES,5699,27,32286650,,,,,pathalves10@gmail.com,,
34898236,0001,09,1,GS Santana,04,20220114,63,,,20190917,5229099,"4929902,4929901",VIELA,DOIS,35,,VILA DAS MALVINAS,07145505,SP,6477,11,23584511,,,,,g10.santana@hotmail.com,,
34898248,0001,33,1,ESSENCIAL,08,20191206,01,,,20190917,4772500,7319002,RUA,ITAMBE,68,APT,OLARIA,35170154,MG,4387,31,98408440,,,,,fernanda.souzaalves@gmail.com,,
34898260,0001,48,1,,02,20190917,00,,,20190917,8599604,4729699,AVENIDA,GETULIO VARGAS,789,,CENTRO,89980000,SC,8067,49,98343780,,,,,rheficazcontabilidadesmo@gmail.com,,
34898274,0001,61,1,KATIA DE FREITAS PRATA DIAS FERNANDES,02,20190917,00,,,20190917,7420001,,AVENIDA,DIVINO SALVADOR,289,APT 65,PLANALTO PAULISTA,04078011,SP,7107,11,79974227,,,,,katiola72@hotmail.com,,
34898284,0001,05,1,RAFAEL HENRIQUE MALPELI,02,20210416,00,,,20190917,8630599,8630503,AVENIDA,MARIO AUGUSTO VIEIRA (ST MORADA DO OURO II),269,APT   1003                BLOCO 6                   COND  MORADA DO PARQUE,MORADA DO OURO,78053734,MT,9067,65,96307448,,,,,AMARALJANDERSON@GMAIL.COM,,
34898298,0001,10,1,,08,20211231,75,,,20190917,5320202,,RUA,EDUARDO PINTO DA ROCHA,624,CASA 05,ALTO BOQUEIRAO,81850000,PR,7535,41,88427416,,,,,abernini@dues.com.br,,
34898308,0001,18,1,AUTO POSTO MEDRADO,02,20190917,00,,,20190917,4731800,"4729602,4732600,4930203,5611203,6619302",AVENIDA,JOAO RIBEIRO,83,QUADRA10A                 LOTE  02/03,CASA DE TABUA,68565973,PA,0599,94,92769914,94,92524995,94,92524995,FABRICIOMARQUES@PRESTACOM.COM.BR,,
34188487,0001,08,1,PRADO COMERCIO,08,20190917,01,,,20190711,4712100,,TRAVESSA,ZEMARAIM,16,CONJ 2,CIDADE DE DEUS,22763480,RJ,6001,21,93994801,,,,,carlaprado99999@gmail.com,,
34898328,0001,99,1,,08,20191211,01,,,20190917,4923001,7319002,RUA,24,592,QUADRA 75;LOTE 19;CASA 01,SETOR SANTOS DUMONT,74463680,GO,9373,62,91611628,,,,,leidemorena2015@gmail.com,,
34898339,0001,79,1,ROSA CHOQUE RELOGIOS E ACESSORIOS,08,20191212,01,,,20190917,4783102,"4781400,4782202,4782201,4774100",RUA,VIII,68,,CAMBARA,69313345,RR,0301,95,91122671,,,,,,,
